annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2018,46,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,219940,2170.0,0.99
2018,46,de 60 à 64 ans,Maladies neurologiques,175150,1280.0,0.73
2018,46,de 60 à 64 ans,Maladies psychiatriques,155520,3270.0,2.1
2018,46,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),25920,1580.0,6.1
2018,46,de 65 à 69 ans,Cancers,344660,9220.0,2.68
2018,46,de 65 à 69 ans,Diabète,26510,3380.0,12.75
2018,46,de 65 à 69 ans,Insuffisance rénale chronique terminale,52950,100.0,0.19
2018,46,de 65 à 69 ans,Maladies cardioneurovasculaires,390990,12470.0,3.19
2018,46,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),26510,460.0,1.74
2018,46,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,251780,2340.0,0.93
2018,46,de 65 à 69 ans,Maladies neurologiques,198820,1570.0,0.79
2018,46,de 65 à 69 ans,Maladies psychiatriques,159060,2760.0,1.74
2018,46,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),26510,1920.0,7.24
2018,46,de 70 à 74 ans,Cancers,291250,10820.0,3.72
2018,46,de 70 à 74 ans,Diabète,22860,3600.0,15.75
2018,46,de 70 à 74 ans,Insuffisance rénale chronique terminale,45720,90.0,0.2
2018,46,de 70 à 74 ans,Maladies cardioneurovasculaires,331470,14750.0,4.45
2018,46,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),22860,360.0,1.57
2018,46,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,182880,2000.0,1.09
2018,46,de 70 à 74 ans,Maladies neurologiques,171450,1960.0,1.14
2018,46,de 70 à 74 ans,Maladies psychiatriques,125730,2190.0,1.74
2018,46,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),22860,1980.0,8.66
2018,46,de 75 à 79 ans,Cancers,193420,8170.0,4.22
2018,46,de 75 à 79 ans,Diabète,15520,2820.0,18.17
2018,46,de 75 à 79 ans,Insuffisance rénale chronique terminale,31040,80.0,0.26
2018,46,de 75 à 79 ans,Maladies cardioneurovasculaires,225040,13970.0,6.21
2018,46,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),15520,280.0,1.8
2018,46,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,119990,1500.0,1.25
2018,46,de 75 à 79 ans,Maladies neurologiques,97290,2470.0,2.54
2018,46,de 75 à 79 ans,Maladies psychiatriques,77600,1890.0,2.44
2018,46,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),15520,1640.0,10.57
2018,46,de 80 à 84 ans,Cancers,176440,8380.0,4.75
2018,46,de 80 à 84 ans,Diabète,14440,2620.0,18.14
2018,46,de 80 à 84 ans,Insuffisance rénale chronique terminale,28880,130.0,0.45
2018,46,de 80 à 84 ans,Maladies cardioneurovasculaires,209380,18210.0,8.7
2018,46,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),14440,200.0,1.39
2018,46,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,111460,1680.0,1.51
2018,46,de 80 à 84 ans,Maladies neurologiques,82580,3790.0,4.59
2018,46,de 80 à 84 ans,Maladies psychiatriques,68140,2290.0,3.36
2018,46,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),14440,1620.0,11.22
2018,46,de 85 à 89 ans,Cancers,126230,6550.0,5.19
2018,46,de 85 à 89 ans,Diabète,11280,2160.0,19.15
2018,46,de 85 à 89 ans,Insuffisance rénale chronique terminale,22560,120.0,0.53
2018,46,de 85 à 89 ans,Maladies cardioneurovasculaires,167050,18160.0,10.87
2018,46,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),11280,160.0,1.42
2018,46,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,76810,1230.0,1.6
2018,46,de 85 à 89 ans,Maladies neurologiques,56400,4820.0,8.55
2018,46,de 85 à 89 ans,Maladies psychiatriques,48610,2110.0,4.34
2018,46,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),11280,1300.0,11.52
2018,46,de 90 à 94 ans,Cancers,58520,3380.0,5.78
2018,46,de 90 à 94 ans,Diabète,6160,950.0,15.42
2018,46,de 90 à 94 ans,Maladies cardioneurovasculaires,86240,12250.0,14.2
2018,46,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),6160,80.0,1.3
2018,46,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,25760,480.0,1.86
2018,46,de 90 à 94 ans,Maladies neurologiques,24640,3350.0,13.6
2018,46,de 90 à 94 ans,Maladies psychiatriques,23660,1200.0,5.07
2018,46,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),6160,720.0,11.69
2018,46,plus de 95 ans,Cancers,17400,1090.0,6.26
2018,46,plus de 95 ans,Diabète,2320,260.0,11.21
2018,46,plus de 95 ans,Maladies cardioneurovasculaires,29600,4640.0,15.68
2018,46,plus de 95 ans,Maladies du foie ou du pancréas (hors mucoviscidose),1160,10.0,0.86
2018,46,plus de 95 ans,Maladies inflammatoires ou rares ou infection VIH,6120,110.0,1.8
2018,46,plus de 95 ans,Maladies neurologiques,8720,1490.0,17.09
2018,46,plus de 95 ans,Maladies psychiatriques,6680,460.0,6.89
2018,46,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),2320,260.0,11.21
2018,46,tous âges,Cancers,4335760,65680.0,1.51
2018,46,tous âges,Diabète,333520,21730.0,6.52
2018,46,tous âges,Insuffisance rénale chronique terminale,1000560,1070.0,0.11
2018,46,tous âges,Maladies cardioneurovasculaires,5002800,114700.0,2.29
2018,46,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),333520,3280.0,0.98
2018,46,tous âges,Maladies inflammatoires ou rares ou infection VIH,3581630,19970.0,0.56
2018,46,tous âges,Maladies neurologiques,2668160,26610.0,1.0
2018,46,tous âges,Maladies psychiatriques,2334640,33570.0,1.44
2018,46,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),333520,18120.0,5.43
2018,48,de 0 à 4 ans,Maladies cardioneurovasculaires,3090,10.0,0.32
2018,48,de 0 à 4 ans,Maladies neurologiques,4650,20.0,0.43
2018,48,de 0 à 4 ans,Maladies psychiatriques,7740,30.0,0.39
2018,48,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),6180,520.0,8.41
2018,48,de 10 à 14 ans,Maladies cardioneurovasculaires,4000,10.0,0.25
2018,48,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,8000,30.0,0.38
2018,48,de 10 à 14 ans,Maladies neurologiques,14080,90.0,0.64
2018,48,de 10 à 14 ans,Maladies psychiatriques,20000,480.0,2.4
2018,48,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),8000,220.0,2.75
2018,48,de 15 à 19 ans,Diabète,3800,10.0,0.26
2018,48,de 15 à 19 ans,Maladies cardioneurovasculaires,5760,30.0,0.52
2018,48,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,9560,40.0,0.42
2018,48,de 15 à 19 ans,Maladies neurologiques,11400,60.0,0.53
2018,48,de 15 à 19 ans,Maladies psychiatriques,36160,440.0,1.22
2018,48,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),7600,150.0,1.97
2018,48,de 20 à 24 ans,Cancers,6700,20.0,0.3
2018,48,de 20 à 24 ans,Diabète,5020,30.0,0.6
2018,48,de 20 à 24 ans,Maladies cardioneurovasculaires,5030,30.0,0.6
2018,48,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,15070,110.0,0.73
2018,48,de 20 à 24 ans,Maladies neurologiques,18420,210.0,1.14
2018,48,de 20 à 24 ans,Maladies psychiatriques,43540,650.0,1.49
2018,48,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),6700,80.0,1.19
2018,48,de 25 à 29 ans,Cancers,12550,70.0,0.56
2018,48,de 25 à 29 ans,Diabète,3110,20.0,0.64
2018,48,de 25 à 29 ans,Maladies cardioneurovasculaires,3110,20.0,0.64
2018,48,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,13960,100.0,0.72
2018,48,de 25 à 29 ans,Maladies neurologiques,13960,130.0,0.93
2018,48,de 25 à 29 ans,Maladies psychiatriques,40390,630.0,1.56
2018,48,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),6230,90.0,1.44
2018,48,de 30 à 34 ans,Cancers,24990,220.0,0.88
2018,48,de 30 à 34 ans,Diabète,5380,40.0,0.74
2018,48,de 30 à 34 ans,Maladies cardioneurovasculaires,5330,30.0,0.56
2018,48,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),3570,10.0,0.28
2018,48,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,26750,260.0,0.97
2018,48,de 30 à 34 ans,Maladies neurologiques,17850,200.0,1.12
2018,48,de 30 à 34 ans,Maladies psychiatriques,41030,710.0,1.73
2018,48,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),7140,140.0,1.96
2018,48,de 35 à 39 ans,Cancers,27420,240.0,0.88
2018,48,de 35 à 39 ans,Diabète,7780,80.0,1.03
2018,48,de 35 à 39 ans,Maladies cardioneurovasculaires,7780,60.0,0.77
2018,48,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),5740,30.0,0.52
2018,48,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,35200,350.0,0.99
2018,48,de 35 à 39 ans,Maladies neurologiques,25190,250.0,0.99
2018,48,de 35 à 39 ans,Maladies psychiatriques,46680,960.0,2.06
2018,48,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),7780,160.0,2.06
2018,48,de 40 à 44 ans,Cancers,34620,400.0,1.16
2018,48,de 40 à 44 ans,Diabète,8100,80.0,0.99
2018,48,de 40 à 44 ans,Maladies cardioneurovasculaires,28220,240.0,0.85
2018,48,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),6010,40.0,0.67
2018,48,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,36320,330.0,0.91
2018,48,de 40 à 44 ans,Maladies neurologiques,28350,340.0,1.2
2018,48,de 40 à 44 ans,Maladies psychiatriques,48600,1090.0,2.24
2018,48,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),8100,210.0,2.59
2018,48,de 45 à 49 ans,Cancers,53800,870.0,1.62
2018,48,de 45 à 49 ans,Diabète,9820,240.0,2.44
2018,48,de 45 à 49 ans,Maladies cardioneurovasculaires,71300,710.0,1.0
2018,48,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),9820,100.0,1.02
2018,48,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,66250,650.0,0.98
2018,48,de 45 à 49 ans,Maladies neurologiques,36860,390.0,1.06
2018,48,de 45 à 49 ans,Maladies psychiatriques,56500,1610.0,2.85
2018,48,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),9820,330.0,3.36
2018,48,de 5 à 9 ans,Maladies neurologiques,7240,30.0,0.41
2018,48,de 5 à 9 ans,Maladies psychiatriques,14480,260.0,1.8
2018,48,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),7240,320.0,4.42
2018,48,de 50 à 54 ans,Cancers,63320,1370.0,2.16
2018,48,de 50 à 54 ans,Diabète,9760,410.0,4.2
2018,48,de 50 à 54 ans,Maladies cardioneurovasculaires,92840,1220.0,1.31
2018,48,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),9760,120.0,1.23
2018,48,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,68320,810.0,1.19
2018,48,de 50 à 54 ans,Maladies neurologiques,39040,400.0,1.02
2018,48,de 50 à 54 ans,Maladies psychiatriques,58560,1780.0,3.04
2018,48,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),9760,380.0,3.89
2018,48,de 55 à 59 ans,Cancers,91550,1920.0,2.1
2018,48,de 55 à 59 ans,Diabète,9910,620.0,6.26
2018,48,de 55 à 59 ans,Maladies cardioneurovasculaires,99250,2060.0,2.08
2018,48,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),9910,180.0,1.82
2018,48,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,79360,890.0,1.12
2018,48,de 55 à 59 ans,Maladies neurologiques,49560,610.0,1.23
2018,48,de 55 à 59 ans,Maladies psychiatriques,59460,2210.0,3.72
2018,48,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),9910,500.0,5.05
2018,48,de 60 à 64 ans,Cancers,110160,2650.0,2.41
2018,48,de 60 à 64 ans,Diabète,10000,930.0,9.3
2018,48,de 60 à 64 ans,Insuffisance rénale chronique terminale,5000,10.0,0.2
2018,48,de 60 à 64 ans,Maladies cardioneurovasculaires,122620,3390.0,2.76
2018,48,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),10000,190.0,1.9
2018,48,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,77460,1080.0,1.39
2018,48,de 60 à 64 ans,Maladies neurologiques,55000,730.0,1.33
2018,48,de 60 à 64 ans,Maladies psychiatriques,60000,1980.0,3.3
2018,48,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),10000,660.0,6.6
2018,48,de 65 à 69 ans,Cancers,120870,3640.0,3.01
2018,48,de 65 à 69 ans,Diabète,10260,1260.0,12.28
2018,48,de 65 à 69 ans,Maladies cardioneurovasculaires,133590,4910.0,3.68
2018,48,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),10260,200.0,1.95
2018,48,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,79410,1120.0,1.41
2018,48,de 65 à 69 ans,Maladies neurologiques,53760,780.0,1.45
2018,48,de 65 à 69 ans,Maladies psychiatriques,61560,1840.0,2.99
2018,48,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),10260,820.0,7.99
2018,48,de 70 à 74 ans,Cancers,109610,4470.0,4.08
2018,48,de 70 à 74 ans,Diabète,8600,1200.0,13.95
2018,48,de 70 à 74 ans,Insuffisance rénale chronique terminale,10710,50.0,0.47
2018,48,de 70 à 74 ans,Maladies cardioneurovasculaires,118130,5480.0,4.64
2018,48,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),8600,160.0,1.86
2018,48,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,60200,980.0,1.63
2018,48,de 70 à 74 ans,Maladies neurologiques,45110,880.0,1.95
2018,48,de 70 à 74 ans,Maladies psychiatriques,49410,1500.0,3.04
2018,48,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),8600,760.0,8.84
2018,48,de 75 à 79 ans,Cancers,68090,3550.0,5.21
2018,48,de 75 à 79 ans,Diabète,5930,980.0,16.53
2018,48,de 75 à 79 ans,Insuffisance rénale chronique terminale,2960,10.0,0.34
2018,48,de 75 à 79 ans,Maladies cardioneurovasculaires,75530,5410.0,7.16
2018,48,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),5930,120.0,2.02
2018,48,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,42910,680.0,1.58
2018,48,de 75 à 79 ans,Maladies neurologiques,26680,1080.0,4.05
2018,48,de 75 à 79 ans,Maladies psychiatriques,31190,990.0,3.17
2018,48,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),5930,690.0,11.64
2018,48,de 80 à 84 ans,Cancers,58720,3580.0,6.1
2018,48,de 80 à 84 ans,Diabète,5590,950.0,16.99
2018,48,de 80 à 84 ans,Insuffisance rénale chronique terminale,2790,10.0,0.36
2018,48,de 80 à 84 ans,Maladies cardioneurovasculaires,79470,6920.0,8.71
2018,48,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),5590,70.0,1.25
2018,48,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,33530,650.0,1.94
2018,48,de 80 à 84 ans,Maladies neurologiques,22360,1670.0,7.47
2018,48,de 80 à 84 ans,Maladies psychiatriques,26370,1210.0,4.59
2018,48,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),5590,740.0,13.24
2018,48,de 85 à 89 ans,Cancers,39340,2400.0,6.1
2018,48,de 85 à 89 ans,Diabète,4060,640.0,15.76
2018,48,de 85 à 89 ans,Maladies cardioneurovasculaires,52780,6240.0,11.82
2018,48,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),3290,50.0,1.52
2018,48,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,19530,470.0,2.41
2018,48,de 85 à 89 ans,Maladies neurologiques,18270,1780.0,9.74
2018,48,de 85 à 89 ans,Maladies psychiatriques,15470,930.0,6.01
2018,48,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),4060,550.0,13.55
2018,48,de 90 à 94 ans,Cancers,18770,1310.0,6.98
2018,48,de 90 à 94 ans,Diabète,2300,320.0,13.91
2018,48,de 90 à 94 ans,Maladies cardioneurovasculaires,27600,4340.0,15.72
2018,48,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),1150,10.0,0.87
2018,48,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,6530,200.0,3.06
2018,48,de 90 à 94 ans,Maladies neurologiques,8830,1420.0,16.08
2018,48,de 90 à 94 ans,Maladies psychiatriques,7270,520.0,7.15
2018,48,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),2300,340.0,14.78
2018,48,plus de 95 ans,Cancers,2700,280.0,10.37
2018,48,plus de 95 ans,Diabète,800,90.0,11.25
2018,48,plus de 95 ans,Maladies cardioneurovasculaires,7600,1390.0,18.29
2018,48,plus de 95 ans,Maladies neurologiques,1600,460.0,28.75
2018,48,plus de 95 ans,Maladies psychiatriques,1400,160.0,11.43
2018,48,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),800,100.0,12.5
2018,48,tous âges,Cancers,1845220,27750.0,1.5
2018,48,tous âges,Diabète,141940,7960.0,5.61
2018,48,tous âges,Insuffisance rénale chronique terminale,389650,380.0,0.1
2018,48,tous âges,Maladies cardioneurovasculaires,2129100,43510.0,2.04
2018,48,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),141940,1380.0,0.97
2018,48,tous âges,Maladies inflammatoires ou rares ou infection VIH,1419400,9820.0,0.69
2018,48,tous âges,Maladies neurologiques,1135520,12280.0,1.08
2018,48,tous âges,Maladies psychiatriques,993580,20410.0,2.05
2018,48,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),141940,7760.0,5.47
2018,65,de 0 à 4 ans,Maladies cardioneurovasculaires,32980,120.0,0.36
2018,65,de 0 à 4 ans,Maladies inflammatoires ou rares ou infection VIH,18760,30.0,0.16
2018,65,de 0 à 4 ans,Maladies neurologiques,37520,120.0,0.32
2018,65,de 0 à 4 ans,Maladies psychiatriques,32980,150.0,0.45
2018,65,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),18760,1860.0,9.91
2018,65,de 10 à 14 ans,Cancers,47210,70.0,0.15
2018,65,de 10 à 14 ans,Diabète,17520,50.0,0.29
2018,65,de 10 à 14 ans,Maladies cardioneurovasculaires,29480,50.0,0.17
2018,65,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,64520,110.0,0.17
2018,65,de 10 à 14 ans,Maladies neurologiques,58750,250.0,0.43
2018,65,de 10 à 14 ans,Maladies psychiatriques,105960,1050.0,0.99
2018,65,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),23500,1260.0,5.36
2018,65,de 15 à 19 ans,Cancers,36930,50.0,0.14
2018,65,de 15 à 19 ans,Diabète,24620,80.0,0.32
2018,65,de 15 à 19 ans,Maladies cardioneurovasculaires,43220,90.0,0.21
2018,65,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),18600,30.0,0.16
2018,65,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,73860,160.0,0.22
2018,65,de 15 à 19 ans,Maladies neurologiques,80150,240.0,0.3
2018,65,de 15 à 19 ans,Maladies psychiatriques,160300,1330.0,0.83
2018,65,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),24620,840.0,3.41
2018,65,de 20 à 24 ans,Cancers,27350,50.0,0.18
2018,65,de 20 à 24 ans,Diabète,21980,80.0,0.36
2018,65,de 20 à 24 ans,Maladies cardioneurovasculaires,55200,180.0,0.33
2018,65,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),10990,20.0,0.18
2018,65,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,98660,360.0,0.36
2018,65,de 20 à 24 ans,Maladies neurologiques,43960,280.0,0.64
2018,65,de 20 à 24 ans,Maladies psychiatriques,148490,1500.0,1.01
2018,65,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),21980,560.0,2.55
2018,65,de 25 à 29 ans,Cancers,78640,330.0,0.42
2018,65,de 25 à 29 ans,Diabète,20930,120.0,0.57
2018,65,de 25 à 29 ans,Maladies cardioneurovasculaires,62780,230.0,0.37
2018,65,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),20930,50.0,0.24
2018,65,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,120480,490.0,0.41
2018,65,de 25 à 29 ans,Maladies neurologiques,73560,360.0,0.49
2018,65,de 25 à 29 ans,Maladies psychiatriques,141120,1380.0,0.98
2018,65,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),20930,540.0,2.58
2018,65,de 30 à 34 ans,Cancers,90480,690.0,0.76
2018,65,de 30 à 34 ans,Diabète,22620,180.0,0.8
2018,65,de 30 à 34 ans,Maladies cardioneurovasculaires,84600,220.0,0.26
2018,65,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),22620,100.0,0.44
2018,65,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,158790,780.0,0.49
2018,65,de 30 à 34 ans,Maladies neurologiques,90930,440.0,0.48
2018,65,de 30 à 34 ans,Maladies psychiatriques,141150,1970.0,1.4
2018,65,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),22620,680.0,3.01
2018,65,de 35 à 39 ans,Cancers,122840,1000.0,0.81
2018,65,de 35 à 39 ans,Diabète,24380,260.0,1.07
2018,65,de 35 à 39 ans,Insuffisance rénale chronique terminale,12190,10.0,0.08
2018,65,de 35 à 39 ans,Maladies cardioneurovasculaires,133620,550.0,0.41
2018,65,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),24380,160.0,0.66
2018,65,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,195040,1100.0,0.56
2018,65,de 35 à 39 ans,Maladies neurologiques,128230,690.0,0.54
2018,65,de 35 à 39 ans,Maladies psychiatriques,158470,2570.0,1.62
2018,65,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),24380,920.0,3.77
2018,65,de 40 à 44 ans,Cancers,134340,1340.0,1.0
2018,65,de 40 à 44 ans,Diabète,24180,400.0,1.65
2018,65,de 40 à 44 ans,Maladies cardioneurovasculaires,228810,1180.0,0.52
2018,65,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),24180,230.0,0.95
2018,65,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,181800,1150.0,0.63
2018,65,de 40 à 44 ans,Maladies neurologiques,102990,640.0,0.62
2018,65,de 40 à 44 ans,Maladies psychiatriques,145080,2960.0,2.04
2018,65,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),24180,1020.0,4.22
2018,65,de 45 à 49 ans,Cancers,228470,2390.0,1.05
2018,65,de 45 à 49 ans,Diabète,30180,840.0,2.78
2018,65,de 45 à 49 ans,Maladies cardioneurovasculaires,353820,2600.0,0.73
2018,65,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),30180,320.0,1.06
2018,65,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,249250,1530.0,0.61
2018,65,de 45 à 49 ans,Maladies neurologiques,143620,1030.0,0.72
2018,65,de 45 à 49 ans,Maladies psychiatriques,196170,4440.0,2.26
2018,65,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),30180,1410.0,4.67
2018,65,de 5 à 9 ans,Cancers,44290,70.0,0.16
2018,65,de 5 à 9 ans,Diabète,10970,10.0,0.09
2018,65,de 5 à 9 ans,Maladies cardioneurovasculaires,38600,90.0,0.23
2018,65,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,49160,110.0,0.22
2018,65,de 5 à 9 ans,Maladies neurologiques,60540,270.0,0.45
2018,65,de 5 à 9 ans,Maladies psychiatriques,77200,870.0,1.13
2018,65,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),21940,1900.0,8.66
2018,65,de 50 à 54 ans,Cancers,336030,3810.0,1.13
2018,65,de 50 à 54 ans,Diabète,31200,1260.0,4.04
2018,65,de 50 à 54 ans,Insuffisance rénale chronique terminale,46380,80.0,0.17
2018,65,de 50 à 54 ans,Maladies cardioneurovasculaires,397170,4800.0,1.21
2018,65,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),31200,380.0,1.22
2018,65,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,296400,1950.0,0.66
2018,65,de 50 à 54 ans,Maladies neurologiques,187200,1220.0,0.65
2018,65,de 50 à 54 ans,Maladies psychiatriques,210390,5240.0,2.49
2018,65,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),31200,1740.0,5.58
2018,65,de 55 à 59 ans,Cancers,403750,5820.0,1.44
2018,65,de 55 à 59 ans,Diabète,32300,2230.0,6.9
2018,65,de 55 à 59 ans,Insuffisance rénale chronique terminale,47700,110.0,0.23
2018,65,de 55 à 59 ans,Maladies cardioneurovasculaires,459900,7670.0,1.67
2018,65,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),32300,530.0,1.64
2018,65,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,306850,2220.0,0.72
2018,65,de 55 à 59 ans,Maladies neurologiques,234550,1300.0,0.55
2018,65,de 55 à 59 ans,Maladies psychiatriques,193800,5010.0,2.59
2018,65,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),32300,2080.0,6.44
2018,65,de 60 à 64 ans,Cancers,417900,7760.0,1.86
2018,65,de 60 à 64 ans,Diabète,32740,3040.0,9.29
2018,65,de 60 à 64 ans,Insuffisance rénale chronique terminale,80920,140.0,0.17
2018,65,de 60 à 64 ans,Maladies cardioneurovasculaires,441060,11580.0,2.63
2018,65,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),32740,480.0,1.47
2018,65,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,294660,2400.0,0.81
2018,65,de 60 à 64 ans,Maladies neurologiques,245550,1540.0,0.63
2018,65,de 60 à 64 ans,Maladies psychiatriques,196440,4800.0,2.44
2018,65,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),32740,2620.0,8.0
2018,65,de 65 à 69 ans,Cancers,422030,10810.0,2.56
2018,65,de 65 à 69 ans,Diabète,33120,4140.0,12.5
2018,65,de 65 à 69 ans,Insuffisance rénale chronique terminale,74270,140.0,0.19
